sample,group,X12.0.10.0.12.0.TG,X12.0.12.0.12.0.TG,X12.0.10.0.14.0.TG,X12.0.14.0.12.0.TG,X12.0.16.0.10.0.TG,X10.0.18.1.10.0.TG,X10.0.12.0.16.1.TG,X12.0.16.0.12.0.TG,X16.0.10.0.14.0.TG,X12.0.18.0.10.0.TG,X18.1.10.0.12.0.TG,X18.2.12.0.10.0.TG,X14.0.12.0.16.0.TG,X12.0.18.1.12.0.TG,X18.2.12.0.12.0.TG,X18.2.14.0.10.0.TG,X18.0.14.0.12.0.TG,X16.0.10.0.18.0.TG,X18.1.16.0.10.0.TG,X18.1.14.0.12.0.TG,X18.2.16.0.10.0.TG,X18.2.14.0.12.0.TG,X16.0.14.0.16.0.TG,X16.0.12.0.18.0.TG,X14.0.18.0.14.0.TG,X18.1.16.0.12.0.TG,X18.1.10.0.18.1.TG,X18.1.12.0.16.1.TG,X18.1.16.1.12.0.TG,X10.0.18.1.18.2.TG,X16.0.16.0.16.0.TG,X18.0.14.0.16.0.TG,X18.1.16.0.14.0.TG,X18.1.14.0.16.1.TG,X18.1.12.0.18.1.TG,X18.2.16.0.14.0.TG,X18.1.12.0.18.2.TG,X18.2.12.0.18.2.TG,X18.1.15.0.16.0.TG,X16.0.18.0.16.0.TG,X16.0.18.1.16.0.TG,X18.1.16.0.16.1.TG,X18.1.14.0.18.1.TG,X16.0.18.2.16.0.TG,X18.2.14.0.18.1.TG,X18.2.16.0.16.1.TG,X18.2.14.0.18.2.TG,X18.1.16.0.17.0.TG,X18.1.17.1.16.0.TG,X18.1.15.0.18.1.TG,X18.0.16.0.18.0.TG,X18.0.16.0.18.1.TG,X18.1.16.0.18.1.TG,X18.1.16.0.18.2.TG,X18.2.16.0.18.2.TG,X18.2.16.1.18.2.TG,X18.2.16.0.18.3.TG,X18.0.18.1.18.0.TG,X20.0.16.0.18.1.TG,X18.1.18.0.18.1.TG,X18.1.20.1.16.0.TG,X18.1.18.1.18.1.TG,X18.1.18.0.18.2.TG,X18.1.18.2.18.1.TG,X18.2.18.1.18.2.TG,X18.2.18.2.18.2.TG,X16.0.LPI,X17.0.LPI,X18.2.LPI,X18.1.LPI,X18.0.LPI,X20.4.LPI,X22.6.LPI,X16.0.18.2.PI,X16.0.18.1.PI,X16.0.18.0.PI,X16.0.20.4.PI,X16.0.22.6.PI,X18.0.18.2.PI,X18.0.18.1.PI,X18.0.18.0.PI,X18.0.20.4.PI,X17.0.20.4.PI,X18.0.22.6.PI,X16.0.LPE,X18.2.LPE,X18.1.LPE,X18.0.LPE,X20.4.LPE,X22.6.LPE,X16.0.18.2.PE,X16.0.18.1.PE,X16.0.18.0.PE,X17.0.17.0.PE,X16.0.20.4.PE,X16.0.22.6.PE,X18.0.18.2.PE,X18.0.18.1.PE,X18.0.18.0.PE,X18.0.20.4.PE,X18.0.22.6.PE,X24.0.Cb,X24.1.Cb,X22.0.Cb,X22.1.Cb,X20.0.Cb,X18.0.Cb,X18.1.Cb,X16.0.Cb,X16.0.Ceramide,X17.0.Ceramide,X18.1.Ceramide,X18.0.Ceramide,X20.0.Ceramide,X22.1.Ceramide,X22.0.Ceramide,X24.1.Ceramide,X24.0.Ceramide,X16.0.LPC,X18.2.LPC,X18.1.LPC,X18.0.LPC,X20.3.LPC,X20.4.LPC,X20.5.LPC,X22.6.LPC,X16.0.18.2.PC,X16.0.18.1.PC,X16.0.18.0.PC,X16.0.20.5.PC,X16.0.20.4.PC,X16.0.20.3.PC,X16.0.22.6.PC,X18.0.18.2.PC,X18.0.18.1.PC,X18.0.18.0.PC,X18.0.20.4.PC,X18.0.20.3.PC,X18.0.22.6.PC,X19.0.19.0.PC,PC..O.16.0.18.2.,PC..O.16.0.20.4.,PC..O.18.1.20.4.,d18.1.14.0.SM,d18.1.16.1.SM,d18.1.16.0.SM,d18.1.17.0.SM,d18.1.18.1.SM,d18.1.18.0.SM,d18.1.20.0.SM,d18.1.21.0.SM,d18.1.22.1.SM,d18.1.22.0.SM,d18.2.23.0.SM,d18.1.23.0.SM,d18.1.24.2.SM,d18.1.24.1.SM,d18.1.24.0.SM
601,0,0.05469793,0.186846616,0.067180806,0.282160371,0.100262811,0.044518472,0.016714911,0.419625014,0.299732153,0.12046378,0.421262085,0.225915861,0.332613432,0.835153236,0.401650134,0.127582984,0.46582498,0.780488212,0.870708125,0.759946667,0.444929696,0.362080718,0.61121996,0.515216825,0.278729102,3.06420289,1.006033881,0.218080129,1.407173972,0.425506954,0.795666086,0.41440942,2.500128943,0.25796791,3.285627087,1.441585379,1.786793567,0.951887125,0.045422563,0.795863521,4.483107837,1.13003176,4.028512015,3.000900052,2.183096482,0.613038014,1.090610421,0.080731479,0.058669679,0.163164197,0.312368864,3.714260108,10.12870094,9.22485651,5.901354664,0.388997793,0.413529185,0.220979967,0.120899783,2.485436433,0.298106599,7.381300165,1.574434961,6.892975735,4.633159009,2.054903093,0.001849671,NA,NA,0.003179561,NA,NA,NA,0.00864412,0.013950087,0.001985455,0.011488636,0.031827534,0.031092911,0.009748723,NA,0.004753233,NA,NA,NA,0.01923777,0.009163468,0.004749957,NA,NA,0.071438298,0.094437911,0.019186364,0.021924557,0.049119632,0.008675048,1.186233075,0.351345261,0.032641596,0.095500097,0.0549,0.01500972,0.015294476,0.008689004,0.00484428,0.00204367,0.002098521,NA,0.001115141,0.002702318,NA,NA,0.001036291,0.001739202,0.000644356,0.005621663,0.005863056,0.01176325,0.007203406,0.022750718,0.004779337,0.007270973,NA,NA,NA,NA,0.276271103,0.266228936,0.128929671,0.004563876,0.078188936,0.184847582,0.010629818,0.861892456,0.302222437,0.049827621,0.048352805,0.038410398,0.007970414,0.019489578,0.013978677,0.01286588,0.013942654,0.029388592,0.006435505,0.182473578,0.003780801,0.013190681,0.167937911,0.272765455,0.018439381,0.162342592,0.840654545,0.006857211,0.04917029,0.062707311,0.213556596,0.261823404
628,0,0.059943255,0.21735806,0.077331655,0.341237218,0.115358552,0.042399615,0.017569182,0.512146425,0.358237136,0.128434647,0.465689159,0.218980049,0.422382576,1.084691118,0.444750889,0.128758128,0.536265966,0.871790662,0.923807504,0.995309633,0.405046177,0.430718118,0.678253135,0.591984096,0.306403828,3.649591012,1.148285952,0.270498289,1.515263937,0.3985001,0.742727407,0.409886909,2.803678768,0.279057132,4.017196074,1.524081259,1.951587516,0.787226967,0.037845656,0.774907189,4.358341525,1.034601391,4.474809698,2.678538571,2.368150507,0.541382001,0.944340469,0.089927501,0.054538918,0.127795334,0.30059342,3.748699845,9.776444014,8.673552354,4.865433093,0.436537703,0.166470721,0.228849637,0.124611004,2.716973833,0.330982972,7.672828442,1.531185588,6.947253898,3.970471153,1.15150546,0.002063485,NA,NA,0.003297443,NA,NA,NA,0.016560349,0.031102674,0.009994331,0.009698547,0.046347674,0.045277907,0.017117994,NA,0.009059273,NA,NA,NA,0.014422779,0.009988959,0.006003035,NA,NA,0.088250872,0.143562791,0.025154215,0.030925674,0.049214826,0.011038663,1.023575581,0.303675581,0.028451948,0.151173837,0.050497674,0.027393767,0.019709029,0.016965233,0.007748058,0.002839151,0.002462677,NA,0.001546727,0.003031977,NA,NA,0.002245922,0.00203468,0.00049473,0.008448837,0.007710174,0.019631134,0.009948262,0.015918326,0.005787448,0.010087012,NA,NA,NA,NA,0.354846977,0.39817186,0.162991628,0.004528326,0.08012093,0.179850465,0.013680279,0.818818605,0.410024651,0.058469767,0.069209302,0.044220558,0.010933023,0.023954791,0.013963581,0.017304279,0.020298977,0.043651395,0.012020302,0.230330349,0.009857279,0.012801942,0.211056279,0.409725233,0.029296256,0.189021977,1.097656977,0.009009,0.058845,0.066062674,0.247779651,0.429943953
635,0,0.084664159,0.311520738,0.113815451,0.519795877,0.171046131,0.045186001,0.027826408,0.733761174,0.605686496,0.188109683,0.433666887,0.261039815,0.635675164,0.991010114,0.485847168,0.163145271,0.715114374,1.239916052,0.928895125,1.055431922,0.516266442,0.539211617,0.957176745,0.762750219,0.475597195,3.610020392,0.90761855,0.327337838,1.910462653,0.341332549,1.12797374,0.619765791,3.026225623,0.440933372,2.981696297,2.019659849,1.63938048,0.862128049,0.075164672,1.010041383,4.894150505,1.429613596,4.180343329,3.605945009,2.476694829,0.900905702,1.336979372,0.120346829,0.108056089,0.240773627,0.354612146,3.703215943,9.599372406,8.820051526,5.844406789,0.465147298,0.507731206,0.156024116,0.04916296,1.526069454,0.22380081,4.75820188,1.203145332,4.883077766,3.295370067,1.454904039,0.003040372,NA,NA,0.00288152,NA,NA,NA,0.036224703,0.062877921,0.01656401,0.019269059,0.073094851,0.071407723,0.026211089,NA,0.006981238,NA,NA,NA,0.027939921,0.014415707,0.012460996,NA,NA,0.145440594,0.177944851,0.039242762,0.04305196,0.074785545,0.020027079,1.862688119,0.507038614,0.042238693,0.213842673,0.079699901,0.045153535,0.039427747,0.020573638,0.010828764,0.00641735,0.006935739,NA,0.00589102,0.005762317,NA,NA,0.003492861,0.002188782,0.001394623,0.009388248,0.014405703,0.020359812,0.020899378,0.03139396,0.008615115,0.024049034,NA,NA,NA,NA,0.439673347,0.552178218,0.251141703,0.006169283,0.100513426,0.251256,0.015666915,1.197832871,0.627975446,0.087776792,0.09098899,0.094526733,0.014376808,0.039476816,0.022242154,0.02433398,0.026653972,0.142414099,0.019561937,0.56287604,0.022433073,0.027473905,0.530643564,0.701426139,0.066071406,0.270760277,1.757883564,0.021432392,0.13656701,0.200144792,0.728770693,0.735344554
663,0,0.053820106,0.156566239,0.053410556,0.218645464,0.076252605,0.03760308,0.01136267,0.290493151,0.188250954,0.079173623,0.346451288,0.198209007,0.191698067,0.626389707,0.321164251,0.086036662,0.256379042,0.433966925,0.690653745,0.503409841,0.35817968,0.250113503,0.31894907,0.310009557,0.127707335,2.130414425,0.936999225,0.144202593,1.054521162,0.430856316,0.512676009,0.241123104,1.659588011,0.148760989,2.945599237,1.07292218,1.6283506,0.884184527,0.0271232,0.619470858,3.994711714,0.851519026,3.157432549,2.690800122,1.889214993,0.526669647,0.932156852,0.071864923,0.048143039,0.102866781,0.292542542,3.67035478,10.52772983,9.800635175,6.693719249,0.322014539,0.307329837,0.250713465,0.150500961,3.046870497,0.334501296,9.21429764,2.143956656,8.650530489,6.608608383,3.098626439,0.00274277,NA,NA,0.003268988,NA,NA,NA,0.0204625,0.033443165,0.007652373,0.019462816,0.063068038,0.061612342,0.024595759,NA,0.012286171,NA,NA,NA,0.014912791,0.010522335,0.006652696,NA,NA,0.108024051,0.204678165,0.053875633,0.059227089,0.076929114,0.016227373,1.551693038,0.581753165,0.053242089,0.190728797,0.108471835,0.056418228,0.049040911,0.02571007,0.016772241,0.003343599,0.003117942,NA,0.002527833,0.004026772,NA,NA,0.002990949,0.001937184,0.001447636,0.011573481,0.010911361,0.03183538,0.009464658,0.013060316,0.005820544,0.012425639,NA,NA,NA,NA,0.453408608,0.668298734,0.411495696,0.004286792,0.126953924,0.34542,0.019340203,1.461265823,0.717881013,0.100861772,0.100455696,0.075531646,0.018266633,0.034600709,0.013777215,0.013937899,0.01545357,0.035889532,0.015121861,0.384148354,0.012859114,0.019032734,0.284483165,0.5358,0.038548291,0.311818101,1.877727848,0.008370848,0.082929241,0.092535696,0.408887722,0.753110127
665,0,0.069656231,0.248894747,0.088150223,0.381607728,0.111234593,0.047220431,0.015542268,0.49071862,0.414572627,0.118449322,0.455559311,0.225719349,0.401958839,1.038686933,0.461004697,0.120211351,0.371830416,0.566888995,0.729519086,0.896700543,0.348626573,0.388036533,0.433135702,0.429974128,0.216251694,2.844409219,1.192076123,0.239673352,1.170058886,0.458030053,0.442173416,0.320657611,2.179243209,0.238892305,3.976106584,1.170018249,1.992848482,0.882054894,0.041219129,0.508371422,3.29310897,0.991629051,4.216109911,2.104682068,2.217377162,0.521537876,0.949927152,0.099011735,0.076827072,0.169088155,0.263069816,3.337533561,10.49488302,9.600783259,5.101513311,0.252054696,0.244783887,0.212906439,0.09743176,2.729145853,0.23546984,9.08859194,1.670432906,8.351189237,5.149546486,1.805380933,0.001720862,NA,NA,0.002594754,NA,NA,NA,0.014436181,0.02741011,0.007999038,0.009304533,0.053323077,0.052092308,0.018368626,NA,0.003338511,NA,NA,NA,0.014643725,0.008829434,0.004932104,NA,NA,0.083401923,0.134518407,0.024699808,0.025747121,0.041740385,0.011335714,1.299107143,0.383588736,0.036534808,0.116441209,0.059653846,0.022084038,0.018189907,0.010083962,0.005639044,0.001581435,0.001904919,NA,0.001991577,0.003123269,NA,NA,0.000751788,0.001373942,0.000646607,0.005955192,0.006037418,0.015976731,0.008348247,0.010729692,0.00483089,0.009254044,NA,NA,NA,NA,0.307641758,0.361994286,0.139287912,0.004782989,0.071932747,0.245463297,0.014664,0.862628571,0.396398901,0.053556923,0.051453187,0.040217143,0.015049231,0.023651604,0.015269495,0.019946308,0.016833758,0.045595385,0.011886462,0.234651209,0.009893088,0.011472077,0.172367802,0.347634725,0.028476429,0.215799231,1.050048352,0.008514,0.045696484,0.061996264,0.244232308,0.387013846
667,0,0.057234007,0.163434839,0.053178968,0.216238502,0.081380081,0.044045093,0.010170939,0.289233573,0.173237281,0.084801466,0.359367597,0.304127943,0.165102764,0.62527553,0.47313737,0.121261035,0.253985454,0.441856137,0.6495918,0.421092172,0.494843962,0.322299686,0.303530946,0.305907587,0.110344024,1.977700067,0.864702642,0.11788329,1.337586899,0.643482184,0.481882848,0.219133587,1.308732057,0.090648369,2.491955151,1.294976694,2.129637482,1.643731015,0.016635087,0.516821122,3.416636763,0.525208752,2.191388241,2.868726425,1.868128473,0.448061761,1.348147806,0.045780223,0.038673868,0.065193091,0.219311639,2.664665259,9.285917664,9.301628105,7.789149091,0.88863488,0.922098118,0.168573026,0.084480275,2.022186798,0.19680556,7.79272758,2.214369124,8.544908557,7.834272967,5.594138721,0.000814676,NA,NA,0.003584871,NA,NA,NA,0.008960829,0.014699005,0.006607287,0.00658827,0.039177299,0.038273033,0.013210059,NA,0.00391725,NA,NA,NA,0.022847396,0.014156374,0.012233673,NA,NA,0.088514929,0.139136374,0.029106896,0.033762796,0.044901576,0.011531339,1.489478673,0.462074289,0.044254017,0.145847986,0.068912915,0.038022142,0.027259742,0.020525858,0.009528377,0.003187531,0.003669153,NA,0.00210518,0.00385564,NA,NA,0.001226609,0.002664437,0.000883799,0.00942686,0.005881031,0.018959964,0.015333057,0.026548479,0.006034863,0.01539932,NA,NA,NA,NA,0.354808152,0.393826066,0.189226919,0.002817358,0.086538199,0.193718957,0.014313839,1.13798673,0.586927962,0.067094218,0.072778009,0.05073364,0.014705175,0.028435905,0.012483071,0.01335782,0.0146491,0.035208569,0.013529773,0.328982275,0.010957251,0.014083137,0.238764455,0.447671659,0.028184246,0.211456066,1.610590521,0.008790341,0.062470521,0.088121517,0.318828768,0.579079621
699,0,0.064571411,0.220703741,0.077908421,0.35480029,0.113351781,0.038359556,0.01442503,0.470548679,0.372117578,0.116196715,0.426103512,0.255400583,0.414604777,0.874235886,0.471918564,0.129653416,0.446250511,0.770560476,0.75039272,0.846132481,0.381935089,0.425806011,0.565181462,0.441379808,0.282590731,2.952863849,1.022806172,0.185818713,1.496724215,0.459340526,0.683109213,0.326219502,2.425278128,0.193373146,3.578929102,1.578612914,2.103258224,1.07936583,0.036220321,0.620288211,4.086962823,0.752260746,3.90486494,2.661624853,2.554960602,0.44969598,1.257250278,0.066140553,0.047006438,0.118537973,0.237360993,3.153503614,9.112020326,8.291265316,5.613070386,0.515782568,0.201597301,0.211958615,0.195677736,2.694086983,0.321819264,8.195511718,1.84093211,7.475214962,5.662192535,2.311363172,0.001636048,NA,NA,0.002159554,NA,NA,NA,0.017642864,0.031737844,0.007820226,0.012936024,0.055264961,0.05398937,0.018038976,NA,0.00632312,NA,NA,NA,0.012553175,0.008614754,0.011563411,NA,NA,0.094184646,0.119310236,0.025758071,0.029958402,0.051698917,0.010241339,1.430654528,0.401081398,0.037280581,0.150891732,0.045797244,0.032102344,0.026067425,0.019091687,0.011850343,0.00563664,0.003775312,NA,0.004483045,0.003603278,NA,NA,0.002599308,0.002104237,0.00090525,0.009189774,0.009658967,0.018967589,0.008661366,0.012037589,0.006803646,0.016986561,NA,NA,NA,NA,0.352114016,0.398733543,0.16864063,0.002877028,0.082739055,0.228466772,0.013522677,1.140765354,0.551359843,0.09274063,0.074048504,0.050742992,0.011394898,0.033941764,0.018768472,0.018775205,0.021261543,0.056006929,0.012371315,0.28910185,0.008316177,0.012793134,0.301313622,0.526251969,0.034493811,0.221955945,1.551818504,0.01053737,0.070428661,0.084934606,0.351413504,0.547072441
717,0,0.033209008,0.095516729,0.027042399,0.120427374,0.054904523,0.032792146,0.00880482,0.189450003,0.097693591,0.066118591,0.274475952,0.121278987,0.114830839,0.512367554,0.196280792,0.054444886,0.261900081,0.48705249,0.779532857,0.398492543,0.316201087,0.144756278,0.372119768,0.378170496,0.120712022,2.450280388,1.038384243,0.164034612,0.917991867,0.35423979,0.661325898,0.251993376,1.86962827,0.183379054,3.305812877,0.882589664,1.381245864,0.515120713,0.029455224,0.882130805,5.144207569,1.261981194,3.743985129,3.072649865,1.603458459,0.605321667,0.546043199,0.081586833,0.050543022,0.122747338,0.385481144,5.11667598,11.17712553,9.753026821,5.61232237,0.243514579,0.147765309,0.340131794,0.173691667,3.996591355,0.399659135,9.762670655,2.148475056,8.231478731,4.825027782,1.307649414,0.001172829,NA,NA,0.00374827,NA,NA,NA,0.008120551,0.023597451,0.005585876,0.006119734,0.054241535,0.052989567,0.023600994,NA,0.010641348,NA,NA,NA,0.013070551,0.011869217,0.005850372,NA,NA,0.066507579,0.148723524,0.035812028,0.03481989,0.039051909,0.007195423,1.331840551,0.456655512,0.041298071,0.170862697,0.05999439,0.017766744,0.045664878,0.017005659,0.013116791,0.005986199,0.00689478,NA,0.002576741,0.005081545,NA,NA,0.005646437,0.004228937,0.002929589,0.008331585,0.034123376,0.009577323,0.015114933,0.028652433,0.006863327,0.013451439,NA,NA,NA,NA,0.359559213,0.562091339,0.22015748,0.003413653,0.085451811,0.249772205,0.011284441,1.131675591,0.445188898,0.063502205,0.098887559,0.070476378,0.010332661,0.011976661,0.013969228,0.016555913,0.013822299,0.038076933,0.012654319,0.36370878,0.015225638,0.029457874,0.523289764,0.622731496,0.043161945,0.249643701,1.046681102,0.014234693,0.047261339,0.110274213,1.067883071,0.239108386
719,0,0.024417109,0.066266432,0.018801174,0.079516405,0.039068754,0.027724254,0.007492422,0.119020637,0.055079973,0.045261369,0.204880108,0.094762951,0.059793621,0.320500431,0.136763414,0.042862447,0.130695024,0.266566089,0.640117485,0.21862077,0.280589708,0.090869878,0.211549609,0.222019703,0.066579065,1.462045121,0.929451251,0.133274763,0.622305004,0.348975556,0.392157537,0.162425533,1.265107129,0.186803304,2.43536159,0.686329175,1.068334772,0.437830919,0.031049342,0.687812974,4.191626659,1.495047555,3.408250174,2.921357292,1.554302868,0.877152537,0.615658968,0.111808687,0.063490004,0.193964874,0.383710239,5.074590165,10.62889577,10.30874041,6.836790427,0.39689879,0.464518584,0.395283865,0.163322713,4.494252497,0.525858115,10.34090087,2.675212408,8.704443889,6.225051447,2.629787477,0.001306713,NA,NA,0.002211501,NA,NA,NA,0.009456287,0.018016085,0.005565,0.005754096,0.040872989,0.039929585,0.013919011,NA,0.012001787,NA,NA,NA,0.010713217,0.00901567,0.004274962,NA,NA,0.088404894,0.184479574,0.042928468,0.047605277,0.04502633,0.014934096,1.156260638,0.454928617,0.041321968,0.165969574,0.12375,0.03987967,0.026553421,0.015684766,0.013688426,0.002399165,0.001767633,NA,0.002409656,0.003861319,NA,NA,0.002392079,0.003111128,0.001459956,0.011594681,0.009996511,0.026607,0.014501374,0.0181188,0.007095702,0.006994264,NA,NA,NA,NA,0.394310298,0.57431234,0.258897702,0.004216047,0.098224851,0.245468681,0.024192,1.124925957,0.64026383,0.083450043,0.081048511,0.055353447,0.021292391,0.022768851,0.016395472,0.013864621,0.017620085,0.026694319,0.008084106,0.243231702,0.007155064,0.010143179,0.203889064,0.429918,0.022987762,0.229108213,1.569072766,0.007343119,0.057592979,0.065934894,0.290335277,0.632083404
720,0,0.026671495,0.080512155,0.025854608,0.104879444,0.044982154,0.02974069,0.010763297,0.189713497,0.08239832,0.060935285,0.324707594,0.135884924,0.113698136,0.609146669,0.240684741,0.053598935,0.301267391,0.495891458,0.720581833,0.465320372,0.273141992,0.156725162,0.483982954,0.539295291,0.15072612,2.684027625,1.053785345,0.212132768,1.042779754,0.318337433,0.53005287,0.361008982,2.395038436,0.249741603,3.76322963,1.154627273,1.615290886,0.598546322,0.061645529,0.63740715,4.584241036,1.327709388,4.484707267,2.699675756,1.963218287,0.603387929,0.657719148,0.135931847,0.090907035,0.285622105,0.172515484,5.349940105,10.67499677,9.402528621,5.069752544,0.192017704,0.201406582,0.372483803,0.108272834,4.157383356,0.406289737,9.521542571,2.052002409,7.493399829,4.379485853,1.214105809,NA,NA,NA,0.001512815,NA,NA,NA,0.02190306,0.0511992,0.01327515,0.01289025,0.1133382,0.1107222,0.04795722,NA,0.0135798,NA,NA,NA,0.011038734,0.008002368,0.005246328,NA,NA,0.0625353,0.1233237,0.03110877,0.031408704,0.03273114,0.0144417,1.12617,0.3711696,0.03142524,0.166833,0.1084149,0.034764912,0.018005652,0.020318634,0.009282708,0.004323976,0.00323345,NA,0.002798519,0.0046935,NA,NA,0.00398937,0.00311157,0.000861798,0.01471365,0.00920727,0.02463048,0.010956798,0.012924744,0.006700278,0.011140308,NA,NA,NA,NA,0.27498528,0.44616,0.18878592,0.004764864,0.07395696,0.21462096,0.019045152,0.9974016,0.5972184,0.08447712,0.08904192,0.044919576,0.01937712,0.029001888,0.014976384,0.011454384,0.019968768,0.029992644,0.006531084,0.23976072,0.011181576,0.012484752,0.23238792,0.4722936,0.044896644,0.20383272,1.5812712,0.008827728,0.07249704,0.07342104,0.2604882,0.5174928
729,0,0.044983286,0.126337265,0.042988105,0.176756578,0.070802353,0.037780421,0.015683846,0.262383164,0.145479774,0.074038814,0.352289844,0.211279575,0.16513287,0.530950267,0.295646165,0.085468619,0.306015118,0.603607801,0.867997376,0.453598629,0.457970808,0.218373885,0.404808402,0.30579052,0.161340903,2.323843243,0.938730852,0.193830537,1.240051867,0.430584795,0.868925716,0.222360504,1.763635311,0.243172527,2.560816858,1.167828556,1.581171691,0.833416732,0.045011736,0.811698081,5.26338516,1.432300483,3.448706153,3.976886375,1.875170802,0.979428055,1.004890011,0.089938124,0.069189737,0.168077353,0.246844708,3.541165767,9.763735193,9.676890535,7.448501549,0.854731106,0.286717636,0.159222193,0.108364164,2.248632775,0.311094033,7.478522849,1.681013101,7.494619057,5.962334919,2.787054677,0.001748057,NA,NA,0.003590466,NA,NA,NA,0.019459595,0.029041808,0.006827075,0.012837302,0.050037806,0.048882866,0.013582708,NA,0.006348113,NA,NA,NA,0.018425775,0.01263,0.00984431,NA,NA,0.088336067,0.115622727,0.022523123,0.023193771,0.028997194,0.01365,1.190454545,0.352495553,0.033654783,0.11807164,0.079542391,0.028878901,0.019486636,0.017528152,0.012215045,0.004869302,0.00365517,NA,0.002765335,0.006152875,NA,NA,0.003551117,0.002965109,0.000772862,0.010267174,0.006776769,0.02373747,0.010855292,0.025930891,0.006770621,0.011248826,NA,NA,NA,NA,0.433967905,0.41574,0.147204427,0.001249527,0.063547826,0.172937549,0.015870024,0.866940711,0.440543953,0.062835889,0.061166798,0.03528313,0.01473619,0.024475731,0.011615336,0.011095755,0.017104126,0.029246526,0.009294866,0.229590356,0.009927474,0.010942494,0.210566917,0.45348498,0.027991209,0.181365296,1.247275494,0.007516672,0.049308854,0.059359447,0.228589565,0.41382
736,0,0.030488485,0.088899757,0.02802275,0.122726375,0.042870172,0.032852239,0.00734147,0.149258779,0.09530138,0.045898826,0.267262695,0.109208754,0.090033672,0.461643826,0.168195061,0.049298552,0.134986896,0.208254679,0.422951369,0.32476623,0.170987946,0.11581232,0.183821483,0.180875626,0.080716484,1.335939881,0.865536737,0.101402611,0.461098578,0.294262599,0.354017808,0.15157659,1.071595276,0.091709302,2.550854765,0.4352649,1.009719655,0.3686335,0.033863978,0.256842389,3.171327493,0.546838922,2.639912038,1.606994074,0.99698709,0.219462567,0.348206872,0.054029594,0.030679322,0.135287288,0.160149615,1.938611252,22.09165633,11.21455232,3.039609564,0.217220989,0.076565022,0.184705997,0.14032276,2.325990197,0.208891812,15.39721502,1.285332732,13.5589699,4.42055265,0.995134255,NA,NA,NA,0.001825978,NA,NA,NA,0.013944815,0.023855278,0.00695571,0.006968827,0.032306543,0.031560864,0.010894321,NA,0.001918324,NA,NA,NA,0.009051222,0.0069465,0.003158086,NA,NA,0.06995,0.127742284,0.025013333,0.025494642,0.030905062,0.014811574,0.978981481,0.295402469,0.030343704,0.127569444,0.095262037,0.017539278,0.01254558,0.011660704,0.004448839,0.001776673,0.001854456,NA,0.001599988,0.002697636,NA,NA,0.002367599,0.002121065,0.000685457,0.008746111,0.005769259,0.016971543,0.011035735,0.019044623,0.005396105,0.008361056,NA,NA,NA,NA,0.26368,0.321308642,0.118743704,0.004284644,0.067108148,0.154941481,0.017302963,0.840859259,0.377702963,0.062556543,0.065643457,0.044887556,0.018522173,0.020881185,0.018543111,0.021480914,0.025392,0.035125333,0.012931333,0.208522963,0.004800407,0.016099481,0.155271111,0.322251728,0.022044148,0.18788,0.998925926,0.00995158,0.035936617,0.075536049,0.22373642,0.295284815
759,0,0.027761589,0.07830892,0.026176296,0.107233793,0.044087555,0.028158775,0.008653672,0.147872871,0.087096643,0.050008787,0.24813041,0.154871191,0.094344583,0.359949072,0.193832575,0.065848614,0.171958429,0.320644288,0.580262728,0.299157673,0.339510585,0.158952683,0.284332185,0.241950595,0.113196398,1.666826236,0.800576385,0.133696256,0.843273792,0.385945394,0.505762924,0.210919813,1.541244004,0.193835334,2.378008372,1.020331499,1.376356988,0.742860413,0.043150447,0.692984711,4.130725904,1.170420608,3.433996895,2.947514002,2.069707165,0.81931856,1.107822569,0.094213567,0.078277201,0.187399692,0.303143316,4.151136809,9.909977184,9.532720216,7.361027481,0.669753515,0.7050037,0.256565079,0.131038012,3.115835014,0.381842526,9.021620116,2.407797261,8.271381437,6.765939264,4.207749488,0.00193973,NA,NA,0.003647037,NA,NA,NA,0.015508421,0.027098092,0.006060526,0.009644408,0.067267763,0.065715132,0.020542632,NA,0.012370263,NA,NA,NA,0.022144934,0.01483748,0.006180934,NA,NA,0.109987171,0.268600658,0.066184539,0.077766316,0.058070395,0.012933717,1.790032895,0.599917763,0.0606375,0.188863816,0.116325,0.051942947,0.044813566,0.03263575,0.026101066,0.006474125,0.003039626,NA,0.004769303,0.00476898,NA,NA,0.001995553,0.002218816,0.002707809,0.013822928,0.009181678,0.032133454,0.020275651,0.033111842,0.008177882,0.01234875,NA,NA,NA,NA,0.546442105,0.787628947,0.5592,0.004350511,0.138009474,0.36057,0.022389316,2.015136842,0.923889474,0.110441579,0.115907368,0.081653684,0.022645368,0.03507,0.025443737,0.017207684,0.017905263,0.047661842,0.025582421,0.618843421,0.020234434,0.025503579,0.474832895,0.693744737,0.051269605,0.327666316,2.342218421,0.012511303,0.099623553,0.122326579,0.440750395,0.688267105
