"pid","X983","X956","X945","X909","X924","X901","X931","X990","X985","X987","X966","X943","X938","X913","X994","X908","X989","X995","X971","X946","X965","X986","X936","X921","X993","X932","X979","X998","X911","X954","X717","X719","X759","X663","X667","X601","X638","X736","X770","X729","X767","X699","X762","X635","X665","X720","X19","X194","X90","X203","X137","X57","X151","X185","X197","X202","X28","X94","X119","X129","X49","X76","X15","X188","X186","X200","X147","X187","X190","X71","X1637","X1640","X1661","X1537","X1559","X1594","X1603","X1632","X1525","X1586","X1589","X1643","X1652","X1677","X1681","X1686","X1695","X1502","X1503","X1645","X1675","X1679","X1507","X1508","X1542","X1558","X1538","X1696","X1701","X1657","X1558.1","X1335","X1336","X1345","X1210","X1277","X1326","X1331","X1304","X1325","X1260","X1307","X1235","X1306","X1243","X1211","X1310","X1312","X1251","X1247","X1353","X1280","X1259","X1264","X1270","X1215","X1272","X1291","X1409","X1290","X1410","X348","X338","X341","X359","X305","X318","X339","X346","X310","X327","X343","X349","X355","X309","X312","X323","X324","X382","X389","X394","X399","X344","X350","X357"
"Q9UL46",2.5489e-06,2.39277e-05,2.01934e-06,NA,1.34024e-05,1.96184e-05,5.82555e-06,NA,7.50785e-06,NA,NA,NA,2.77063e-05,8.41501e-05,NA,NA,NA,NA,1.12224e-06,NA,1.16168e-05,NA,NA,1.42589e-05,1.55566e-05,3.4419e-05,8.64061e-06,NA,3.48356e-05,NA,0.002747272,0.000417821,0.002708487,0.000631515,0.00087203,0.000694428,0.000919404,NA,0.000136422,NA,0.013163024,0.001037789,NA,NA,0.001030495,0.00210659,NA,NA,0.001169371,0.001594117,0.004818649,NA,NA,0.001165918,0.000448326,0.000474666,NA,0.001846869,0.000527121,NA,0.000819204,NA,NA,0.000397967,0.003461622,0.000310728,0.002376013,0.001727427,0.000884292,NA,0.002717575,0.004594154,0.000632179,0.006316749,0.00038152,0.000846888,NA,NA,0.00178962,NA,NA,NA,NA,NA,0.000210824,NA,0.000274204,NA,0.004961841,NA,NA,0.001108065,NA,0.000106642,0.000410486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003194378,NA,NA,NA,NA,NA,NA,NA,NA,0.000722875,NA,NA,0.000816401,0.002114206,0.00265283,NA,NA,NA,0.00063897,NA,0.000219479,NA,0.00164018,NA,NA,NA,0.003027305,0.000577976,NA,0.001033314,0.000913566,5.70579e-05,0.001024171,0.001108695,NA,NA,0.000416491,0.003190156,0.000468099,0.001974169,0.000785218,0.005366958,0.005995019,0.003431596,0.028605112,0.001218068,0.000608746,0.000288904,0.001613926,0.004961017
"O43707",2.77833e-06,NA,7.70013e-07,NA,2.51065e-06,2.56039e-06,3.59956e-06,1.85261e-06,1.49979e-06,NA,2.25373e-07,NA,NA,1.30151e-05,NA,NA,9.22698e-07,NA,9.98491e-07,NA,2.86092e-06,1.26522e-06,8.91435e-07,1.21888e-06,2.46705e-06,4.10078e-06,NA,NA,6.58822e-06,6.49379e-07,0.005237518,6.88159e-05,0.000581797,0.000388018,0.000915566,0.000310748,NA,0.000156013,0.000104258,0.000851812,0.004588721,0.00033285,NA,0.000511387,0.000308234,0.00083401,0.000156165,NA,NA,NA,NA,NA,NA,0.000166358,4.95112e-05,0.000129609,NA,NA,NA,NA,5.97054e-05,NA,NA,NA,8.95489e-05,NA,NA,0.000152473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000493467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000649828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001075348,NA,7.8016e-05,0.000437761,4.17708e-05,0.000226168,0.000126723,0.000269864,0.000275331,NA,NA,0.003057726,NA,0.001656418,4.9372e-05,0.002423745,0.000266486,0.001407551,0.008777854,0.000611133,0.000930693,0.00034493,0.000850882,0.002148231
"Q15904",NA,NA,1.59334e-05,NA,8.02281e-06,NA,NA,NA,NA,6.67649e-06,NA,NA,NA,4.99747e-06,6.29739e-06,1.70266e-05,NA,NA,NA,5.80274e-06,NA,7.77021e-06,1.06896e-05,9.10712e-06,7.78517e-06,5.88215e-06,8.84226e-06,8.12487e-06,5.34962e-06,4.48049e-06,NA,0.001620588,0.000300558,0.001399926,0.002927168,0.002460803,0.000977415,0.000835504,0.001656914,NA,0.002307824,NA,NA,NA,0.001247699,0.001933129,0.000722494,0.000419256,NA,0.000250257,NA,0.000663401,0.000596532,NA,NA,0.00045939,NA,0.000405082,0.000557373,0.001997898,NA,0.000551678,0.000573403,0.000502522,0.000888811,0.000405901,0.000580605,0.000733073,0.000694782,0.000898896,0.003349576,0.002973143,0.001998368,0.001175389,0.001706578,0.001356347,0.002373329,0.005045203,0.000456169,0.003948313,0.001697735,0.000723518,0.001053805,0.000539581,0.003295239,0.00508715,0.003168214,0.002793242,NA,0.002229504,0.004021828,0.002033757,0.002499425,0.002470484,0.002346954,0.002431815,0.002952925,0.001076521,0.001793914,0.00229992,0.002431815,0.002221119,0.001734193,0.003589062,0.000816525,0.001288669,NA,0.00077292,0.000512339,0.000623258,0.000553191,0.002200925,0.001565718,0.001937045,0.000925672,0.002231581,0.005886801,0.001402426,0.000821526,0.000491974,0.001113986,0.002518036,0.00145979,0.001351421,0.000577507,0.001879711,0.000871007,0.002393623,0.003128978,0.003432179,0.002368939,0.001292804,0.000839492,0.003115704,NA,0.000406467,0.001498238,0.001105778,0.000871329,0.003516915,NA,0.00183245,0.001123343,0.000213776,0.000805424,0.002365873,0.003244936,0.001403627,0.003626456,0.000699261,0.001894654,0.002119732,0.000580213,NA,0.001204164
"O15232",1.22467e-05,6.87816e-06,4.14516e-06,NA,3.1143e-05,8.50542e-06,1.7829e-05,3.47591e-06,NA,NA,NA,NA,NA,1.68767e-06,1.76161e-06,NA,NA,NA,5.80631e-06,NA,1.02117e-06,NA,NA,1.38858e-06,NA,NA,NA,NA,NA,NA,0.005521609,0.001477498,0.000739746,0.001072965,0.006191761,0.001228157,0.000903368,0.003685891,0.003033972,NA,0.002244223,0.002361611,0.000968055,NA,0.001697001,0.000898964,0.001665599,0.003169008,0.001097342,0.000651714,0.000797649,0.001046357,0.001421881,NA,0.000551103,0.002156717,NA,0.000861472,NA,NA,0.000208671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000676786,0.000209481,0.000277497,NA,NA,NA,0.000496668,NA,0.000990777,0.000744962,NA,NA,NA,0.000625025,NA,0.000737842,NA,NA,NA,NA,0.000103444,NA,NA,NA,NA,NA,NA,0.001325616,0.001839808,0.001451681,0.002361218,0.01308733,0.000211874,0.002559309,0.002226861,0.002324663,0.001338826,0.003657978,0.002509879,0.000385392,0.025104442,0.000704267,0.004743506,0.004581709,0.022254854,0.015795091,0.000930653,0.00090724,0.002173148,0.001286094,0.001883506,0.00160988,NA,0.00155587,0.000394399,NA,0.000603921,0.000788684,0.004981269,NA,0.000413613,0.008363753,0.000211047,0.003048172,0.002575087,0.000477049,NA,0.002907523,0.005399701,0.002626732,0.00068768,0.000911256,0.000788032,0.000683812,0.001631483,0.003508056,0.000261681,0.000559849,0.003910038,NA,0.001497988
"Q9Y6Y9",NA,6.75254e-06,2.98517e-05,3.38104e-05,1.30068e-05,5.25171e-06,NA,NA,1.44501e-05,NA,NA,2.44647e-05,2.39871e-05,NA,2.28796e-05,2.62243e-05,1.53731e-05,NA,1.88585e-05,NA,NA,3.28317e-05,1.78757e-05,NA,NA,1.67003e-05,1.63955e-05,1.97349e-05,1.45354e-05,7.10755e-06,NA,0.000667129,0.003728804,0.000529107,0.002755611,0.000893864,0.004208426,0.002624907,0.000973581,NA,0.003710526,0.005033393,NA,NA,0.001995832,0.003094289,0.002193168,0.001527704,NA,NA,NA,NA,NA,NA,0.000636129,NA,NA,NA,NA,0.005917437,NA,0.000743389,NA,NA,NA,0.000627383,NA,NA,0.001369504,0.002994763,0.002790436,0.002935241,0.002549334,0.003116997,0.004112603,0.003845898,0.003016461,0.011855597,0.006092484,0.003511215,0.005819358,0.002166749,0.007450537,0.003383121,0.005188392,0.008241952,0.004273417,0.001155116,0.002750641,0.007904609,0.002620419,0.003660702,0.002073572,0.00711224,0.00673075,NA,0.004037865,0.002689161,0.003190619,0.003856906,NA,0.004512605,0.005466457,0.005744573,0.003402627,0.001391618,0.004145574,0.0080142,0.007579583,0.006520937,0.00211339,0.008915553,0.005731743,0.006336974,0.002868662,0.00490898,0.009049527,0.002752468,0.001292809,0.003669811,0.001789086,0.001531019,0.007760887,0.003378675,0.002826507,0.00239233,0.000679421,0.000911847,NA,0.003028529,NA,0.000655417,0.003679457,0.001420687,NA,0.002731391,0.002265254,0.003492452,0.003070598,0.000659248,NA,0.000392392,0.003407085,NA,0.005725913,0.00163058,0.003118498,0.000971163,0.000881835,0.00294903,0.000714966,0.002893556,0.00207648,NA,0.005541991
"P12273",1.19394e-05,9.35769e-05,NA,NA,6.31574e-05,8.33067e-05,6.06539e-05,NA,1.54226e-05,0.000144598,0.000198263,NA,NA,1.79182e-05,2.26839e-05,NA,NA,2.22118e-05,8.46945e-06,NA,NA,1.38142e-05,1.33007e-05,NA,0.000208649,NA,NA,2.31483e-05,6.23381e-05,NA,0.004562865,0.002170712,0.002607123,0.001560308,0.001208179,0.004840926,0.000426087,0.000662732,0.00043253,0.006242997,0.001196418,NA,NA,NA,0.002313339,0.002347214,0.014676821,NA,NA,NA,NA,NA,NA,0.001233231,NA,NA,NA,0.000943907,NA,0.034581511,0.012528583,NA,NA,NA,0.01297389,NA,NA,0.006994049,NA,0.007850951,0.003645903,0.004547449,0.030104816,0.022914079,0.002521189,0.002998321,0.017880171,0.043662297,0.006071131,0.004713389,0.008589923,0.003640351,0.019593591,0.00487633,0.004473753,0.069145322,0.008905977,0.005860828,0.001524521,0.000845641,NA,0.013650719,0.00747163,0.002055774,0.005771234,0.009067029,0.010483586,0.009478847,0.002359425,0.003691721,0.009067029,0.008171279,0.000905455,0.009889727,0.008234206,0.013947319,0.001171656,0.004821194,0.004075021,0.008605402,0.003269253,0.000774404,0.006218787,0.01794228,0.079257534,0.022347612,0.002706808,0.016201985,0.08954012,0.123664049,0.005132095,0.002410575,0.000759427,0.010285797,0.00236013,0.003429854,0.007650263,0.027076834,0.029347703,0.17407972,0.020778938,0.000630465,0.004642661,0.003004522,NA,0.003714009,0.002207529,0.01006651,0.000907271,0.001762958,NA,0.004400128,0.00086266,0.001231757,0.001057695,0.001831312,0.000858033,0.018780524,0.000705665,0.005981253,0.002928198,0.00151139,0.000520209,NA,0.000890745
"P19113",3.25034e-05,2.1989e-05,NA,8.59681e-06,NA,3.38103e-05,4.36909e-06,2.25317e-05,5.50649e-06,1.00755e-05,3.81701e-06,NA,7.8961e-06,6.84665e-05,7.60374e-06,6.04912e-06,8.14514e-06,1.8793e-05,7.45166e-06,NA,NA,3.61416e-05,9.5415e-06,2.30567e-05,6.2099e-06,2.00024e-05,2.29816e-05,9.7708e-06,3.37635e-05,9.6702e-06,NA,0.000266488,0.000818147,0.000411038,0.000716162,0.000273721,0.000389453,0.000694171,0.000459421,NA,0.000497826,NA,NA,NA,0.000136634,0.000100865,0.000952664,0.000539712,NA,NA,0.000933408,0.001635261,NA,0.000580608,0.001428104,0.003276579,NA,NA,NA,0.001393612,NA,0.000339175,NA,0.000600148,0.001916055,NA,NA,0.000792643,NA,NA,0.000306359,0.000523133,0.001379692,0.000726145,0.001700646,0.000579089,NA,0.002482437,NA,NA,NA,0.000393156,0.000841192,NA,NA,0.006818609,0.003379471,0.003063617,0.00289141,0.002050277,NA,NA,NA,0.001452225,0.002319695,NA,0.004667458,NA,NA,NA,NA,NA,0.000715753,0.001488021,0.001283912,0.00232709,0.000427255,0.000875649,0.000443595,0.000343935,0.001332991,0.000986123,0.000918953,0.001275074,0.002513069,NA,0.002745579,0.000880897,0.001256806,0.001008176,0.000536978,NA,0.000508423,0.000684162,0.000379794,0.000633195,NA,0.000341713,NA,0.003197704,NA,NA,0.000781448,NA,NA,0.000798834,0.000170212,0.000686534,0.000280777,NA,NA,0.000517635,0.000505852,0.000331295,0.002821167,0.000565397,0.000617425,0.00035338,0.001689254,0.001703598,0.000221734,0.001973346,0.000601753,NA,0.00050953
"P31431",8.65306e-06,1.02561e-05,2.72981e-05,2.73733e-05,2.42984e-05,3.21273e-05,1.20227e-05,NA,1.36991e-05,NA,1.06609e-05,9.05598e-06,1.1021e-05,1.53348e-05,2.9276e-05,8.794e-06,NA,2.16733e-05,3.91314e-05,9.08086e-06,3.28852e-05,1.59073e-05,1.07171e-05,3.19814e-05,NA,NA,6.12479e-06,1.32042e-05,NA,6.98649e-06,0.002874142,0.008017645,0.007550538,0.006573694,0.003266318,0.006093857,0.002367965,0.003577653,0.010151135,0.005844633,0.003833103,0.00196439,NA,NA,0.001784864,0.005651442,NA,0.000817367,NA,NA,NA,NA,0.008158274,0.001678405,0.00076944,0.005505416,NA,0.004335216,0.001625235,0.002594533,NA,0.001762966,NA,0.002010122,0.004652957,NA,NA,NA,NA,0.00131631,0.003818738,0.001330007,0.010386617,0.006449248,0.004641756,0.006221078,0.003447885,NA,NA,NA,NA,0.004098057,0.007996724,0.001545682,0.005661719,0.004838138,0.015645464,NA,0.002866051,0.002938863,0.000777457,0.00445088,0.005769659,0.002776683,0.003868152,0.001026298,0.010788563,0.003011157,0.009311234,0.005462235,0.001026298,0.007746304,0.009487699,0.003277249,0.003793601,0.005092131,0.002054355,0.00653759,NA,NA,0.002178393,NA,0.004292586,0.003858119,0.003860869,0.003442243,0.001521398,NA,NA,0.000707174,NA,0.001659391,0.005454114,0.000896976,0.00090115,NA,0.002088579,0.001915084,0.001664383,0.003298816,0.00331746,0.002350725,0.011089909,0.001261864,NA,0.014384596,0.008710578,0.008978145,0.00091562,0.003097792,0.000772579,0.001109272,0.000557388,NA,0.002088739,0.000989036,0.000557869,0.001492873,0.002417793,0.010579447,NA,0.000538666,0.002426644,0.005696576,0.012910649
"Q8N474",5.53973e-06,8.38566e-05,6.97677e-06,9.41932e-06,5.0049e-05,2.61709e-05,2.00014e-05,5.46364e-06,NA,1.29025e-05,NA,NA,3.92022e-06,NA,9.19047e-06,NA,NA,NA,NA,NA,NA,7.77253e-06,5.78809e-06,1.0202e-05,3.7535e-06,NA,NA,NA,2.688e-05,NA,0.001099297,0.001999974,0.004642029,0.000768528,0.001520103,0.002253495,0.000494588,0.005915491,0.001565753,NA,0.002425941,NA,0.000693758,NA,0.000883532,0.000622349,0.00043345,0.001688549,NA,0.000294362,NA,NA,0.001116232,NA,0.002761941,0.000621058,NA,NA,0.000846785,0.025060266,0.000859952,NA,NA,NA,0.005173125,NA,NA,0.001283061,NA,0.000592749,NA,NA,0.000763006,NA,0.003789812,0.001440016,NA,0.006594341,NA,NA,0.00052311,0.000752939,0.001460231,0.001329482,NA,0.021250341,0.002807908,0.001601942,NA,NA,NA,NA,NA,0.000929308,NA,NA,0.005047139,NA,NA,NA,NA,NA,0.001471248,0.002669649,0.003616426,0.007941579,0.0007498,0.002167053,0.005580572,0.00305341,0.002470453,NA,0.000969435,0.002490699,0.006339629,NA,0.000528327,0.007609744,0.008006307,0.006082494,NA,NA,NA,NA,0.004705479,0.001087087,NA,NA,0.000308026,0.02258883,0.000518722,0.002443197,0.002077421,NA,NA,0.004384657,0.001574167,0.001239116,0.002154454,0.00053474,NA,0.001984025,0.001015813,NA,0.000636496,0.002428147,0.000578197,0.000549884,0.002540361,0.00509221,NA,0.001385498,0.000554303,NA,0.003200593
"I3L397",2.62721e-05,3.35563e-05,1.27468e-05,1.10592e-05,2.9026e-05,3.7545e-05,6.34489e-06,7.89771e-06,2.22393e-05,8.46259e-06,2.62119e-05,NA,8.36877e-05,0.00012397,9.16966e-06,6.8482e-06,5.05879e-06,NA,4.72042e-05,2.18448e-05,2.31392e-05,7.63427e-06,1.74472e-05,8.02308e-05,5.00295e-05,5.22472e-05,2.51709e-05,8.21465e-06,0.000186297,NA,NA,NA,0.001666369,NA,0.000841856,0.000342432,0.001263402,NA,NA,0.003662658,0.007577329,NA,NA,NA,NA,0.001860957,NA,NA,0.002202346,0.002946099,0.001877874,0.000632072,NA,0.001024438,0.001404218,0.002564665,NA,0.000876783,0.001080186,NA,0.002504293,NA,NA,NA,0.005777205,0.000997748,0.003775812,0.004631309,NA,0.000604006,0.006299934,0.015538151,0.003459923,0.017688942,0.000690628,0.002373199,NA,NA,0.010031801,0.00198243,0.00628879,0.001048794,0.00053992,0.003683418,0.001646767,NA,0.000512528,0.000937806,0.011528032,0.001143387,0.002839213,0.006506399,0.001544697,0.001519526,0.002448162,0.003171198,0.000257879,0.00087942,NA,0.000488626,0.003171198,0.001543891,NA,0.000373723,0.000336238,0.009802006,NA,0.000775913,0.000775616,0.001327645,NA,NA,NA,NA,0.005279777,0.000676454,NA,NA,0.001239856,0.004633445,0.000436087,0.001964062,NA,NA,NA,NA,0.00084502,0.002712288,NA,0.00039998,NA,0.002313529,0.000447759,0.000348216,NA,0.003268886,0.000249479,0.000529124,0.001253267,0.000561705,NA,NA,0.006168892,NA,0.003834912,0.000511089,0.006791032,0.003372005,0.003111045,0.021038788,NA,0.001582614,NA,NA,0.002665416
"Q92520",1.10416e-05,1.19138e-05,9.02614e-06,3.79766e-06,3.87862e-05,1.57216e-05,8.31892e-06,6.17354e-06,1.29162e-05,4.1461e-06,NA,NA,4.56308e-06,8.77633e-06,4.45534e-06,3.1781e-05,7.16929e-06,NA,6.14629e-06,NA,NA,NA,1.50073e-05,1.48963e-05,9.06503e-06,NA,4.66561e-06,NA,NA,6.65072e-06,0.00242905,NA,0.001056471,NA,0.001921444,0.003858173,0.001669289,0.003050424,0.00069407,NA,0.002018396,NA,NA,0.004496112,0.000847493,0.001596538,NA,0.000450492,0.001495708,NA,NA,NA,NA,NA,NA,0.000865143,NA,NA,NA,0.000380821,0.000818051,NA,0.002035078,0.002177541,NA,NA,NA,0.000511947,NA,0.003043773,0.002077206,0.000445226,0.000429473,0.001215836,0.00205029,0.00108997,0.00079009,0.002896194,0.000763485,0.00122031,0.002056335,0.001941774,0.001826148,0.002229937,0.00161272,NA,NA,0.001055339,0.004527114,0.001328783,0.001065218,0.000937378,0.000811417,0.001251725,0.003241512,0.000868912,0.00053733,0.000904681,NA,NA,0.000868912,0.002506288,0.002740404,0.002683959,0.001637042,NA,0.001667688,NA,NA,NA,NA,0.003431495,0.002066271,0.001027877,0.000950998,0.001466214,0.002440273,0.001395171,NA,NA,0.000921816,0.000534327,NA,NA,0.002418348,0.000804256,0.001971488,0.002595864,0.00157359,NA,0.001282266,0.002752643,0.00046751,NA,NA,0.001864324,0.000826989,0.000457386,0.001708194,0.001986635,NA,0.000503634,0.001162955,0.000557871,NA,0.000967497,0.000712375,0.00097959,0.001750304,NA,0.000278393,0.001039069,NA,0.003096451,0.000487727
"E9PNW4",0.002883099,0.000662424,0.000424396,0.00038137,0.000912133,0.001691418,0.001093102,0.001780494,0.000285609,0.000342981,0.000304592,0.000126365,0.000176518,0.000401685,0.000313884,0.000421996,0.000581337,0.000343112,0.000366431,0.000243854,0.000297644,0.000303849,0.00021095,0.000681674,0.00060968,0.000401166,0.000319253,0.000628069,0.00076593,0.000377452,0.395915975,0.091225575,0.166907461,0.119741529,0.244059993,0.164225678,0.151160975,0.211923579,0.143732788,0.320302292,0.295375096,0.407361469,0.195908322,0.138919297,0.178941099,0.182166214,0.037609161,0.083868248,0.127832007,0.019333235,0.088727723,0.039268092,0.064979027,0.045126513,0.055796895,0.065789851,0.073717818,0.043944314,0.025095921,0.096424873,0.189266114,0.020127082,0.053177701,0.055886855,0.117169632,0.012761729,0.057732934,0.201200556,0.057815585,0.119874508,0.051293943,0.087748415,0.099899269,0.166210411,0.092277501,0.180319543,0.220585259,0.193967888,0.123326652,0.10769931,0.084928573,0.089806699,0.138507468,0.063029181,0.078079584,0.288085592,0.189168747,0.122381934,0.120395265,0.095617114,0.134538552,0.164502864,0.07586055,0.079466726,0.101091754,0.091730843,0.16985913,0.087166793,0.080882777,0.09185142,0.091730843,0.112655409,0.072164177,0.121289918,0.060328751,0.115527719,0.110139047,0.059803183,0.068703042,0.059636456,0.096672829,0.102524825,0.075519385,0.141097593,0.080656419,0.095068218,0.169549815,0.086026936,0.11897843,0.211956462,0.07852444,0.174411732,0.139014521,0.10735251,0.0597049,0.11175511,0.046738424,0.063574322,0.167142485,0.149011696,0.084846162,0.112213476,0.146576377,0.064563963,NA,0.112798862,0.118405211,NA,0.126526682,0.135930517,0.254454342,0.198336351,0.23281138,0.144440494,0.207448525,0.095337489,0.055550184,0.169084304,0.24772817,0.252755626,0.291810204,0.235411681,0.30806865,0.208982717,0.250496098
"P63000",1.99133e-05,1.11527e-05,6.88019e-05,2.28397e-05,1.60652e-05,4.98263e-05,1.12558e-05,5.46309e-06,1.96595e-05,6.16392e-06,1.94517e-05,8.17654e-06,1.89582e-05,0.000214967,3.69065e-05,2.15045e-05,2.43481e-05,NA,3.79495e-05,3.39939e-05,2.55388e-05,2.09122e-05,2.70595e-05,3.96402e-05,8.63951e-05,7.1382e-05,2.67069e-05,1.24598e-05,7.85194e-05,NA,0.009248123,0.008112116,0.008881469,0.004433895,0.009950854,0.009913382,0.001385273,0.003710788,0.003479536,0.017718305,0.019296848,0.011511826,0.008068559,0.016428327,0.009658077,0.009760984,NA,NA,0.002008503,0.002761118,0.001729477,0.001725105,NA,0.001109308,0.002076432,NA,0.00081014,0.003050857,NA,0.001086578,0.007240454,NA,0.001173398,0.001113331,0.004296923,0.001243971,0.000821235,0.008417434,0.000808596,0.001119294,0.014367227,0.006890773,0.003974931,0.010455853,0.009858542,0.005155739,0.004662514,0.003544388,0.009791127,0.012327529,0.007015111,0.006186424,0.000980266,0.004095451,0.003587253,0.001919171,0.006262979,0.01259634,0.018441401,0.007215273,0.008888361,0.008441615,0.007938532,0.024618239,0.016138504,0.007253482,0.005368289,0.004720884,0.003069521,0.006036518,0.007253482,0.006404253,0.006835082,0.007919112,0.016337098,0.017824188,0.005129743,0.011055309,0.006731114,0.006198569,0.009407349,0.006819696,0.002872012,0.00269587,0.014286487,0.007980111,0.003900812,0.00538775,0.007894949,0.011081079,0.0153057,0.009770078,0.008993832,0.003400603,0.01292125,0.004191746,0.0103107,0.006943224,0.005812053,0.006052737,0.002738454,0.014036156,0.005058757,0.002715801,NA,0.013455483,0.0007796,NA,0.007645701,0.004993698,0.006598776,0.003634321,0.012400742,0.005055433,0.017973142,0.010140697,0.018057379,0.008210176,0.01589014,0.024855007,0.0072647,0.009757361,0.011209936,0.038975399,0.009601451
"P05090",1.73752e-05,7.90781e-06,4.56271e-05,1.63179e-05,3.24721e-05,9.86036e-05,2.38775e-05,8.98862e-05,NA,2.25003e-05,9.86041e-05,NA,NA,7.09185e-06,2.70027e-05,2.67655e-05,1.83749e-05,NA,2.27035e-05,1.02348e-05,5.21548e-05,1.60208e-05,3.32111e-05,2.1527e-05,3.95227e-05,2.05461e-05,NA,NA,1.74183e-05,NA,0.006831113,0.00716666,0.010304376,0.007531142,0.005447426,0.009063669,0.008553853,0.014775597,0.00930173,0.012347295,0.005894616,0.007785143,0.013864635,0.008776806,0.005676483,0.005147495,0.01212602,0.00318275,0.000613943,0.003183728,0.003792717,NA,0.001298257,NA,0.003307236,0.001065298,NA,0.000998603,NA,0.002798846,0.011523774,0.001971642,0.002144576,0.00482734,0.001361268,0.0037283,0.006917642,0.005184345,NA,0.010485309,0.000861147,0.002696185,0.015412757,0.012553533,0.003954372,0.004830195,0.004636867,0.026068517,0.003929797,0.00922204,0.002047172,0.003124279,0.002564733,0.007343622,0.004634886,0.047867851,0.006611196,0.00828042,0.001535432,0.004203432,0.010297794,0.001648822,0.006997527,0.006580892,0.004171557,0.004691537,0.006695248,0.006038252,0.00977979,0.011850338,0.004691537,0.005725589,0.010131303,0.008263015,0.014443267,0.01920273,0.005686806,0.005090913,0.010873138,0.012148334,0.008961161,0.003231828,0.002278574,0.004711277,0.033638183,0.017196725,0.008695261,0.01079579,0.011543005,0.020999697,0.007991509,0.004213595,0.005535755,0.002247905,0.004845582,0.008203804,0.00637729,0.005377759,0.014190658,0.003239637,0.005045026,0.009796551,0.005655241,0.008922346,NA,0.003214857,0.0044469,NA,0.004377984,0.00823915,0.00357369,0.004923118,0.010419148,0.003306211,0.010341111,0.006132286,0.002948473,0.007067018,0.007990974,0.005004609,0.005246101,0.004247371,0.004775692,0.003113137,0.004531338
"P62258",3.52731e-05,2.80891e-05,NA,NA,1.40834e-05,5.12439e-05,2.95361e-05,1.6794e-05,3.99941e-05,4.68133e-06,1.56936e-05,NA,5.93762e-06,6.57369e-05,9.29153e-06,6.67489e-06,4.3867e-06,NA,6.02975e-06,NA,NA,NA,9.87331e-06,4.31395e-05,5.67841e-05,1.73597e-05,1.09444e-05,NA,7.81059e-05,NA,0.025614932,0.002509181,0.005643092,0.003075038,0.005794851,0.002688592,0.003769131,0.001103263,0.001361651,0.020852806,0.030426278,0.005893418,NA,0.003650451,0.004995182,0.007716076,0.00076353,NA,0.001201136,0.003385419,0.002762361,NA,0.000965979,0.002033515,0.002029244,0.005127304,NA,0.003667987,0.000901359,NA,0.001906899,NA,NA,NA,0.005105907,NA,0.008647321,0.00858651,0.002594645,0.000439132,0.006508972,0.015252919,0.007106753,0.010404248,0.003243614,0.004269192,0.001241402,0.000736646,0.01024,0.004727509,0.004392655,0.005519332,0.000988473,0.005881994,0.003151072,0.002834219,0.000769356,0.003841754,0.024016949,0.003036617,0.005579942,0.005397607,0.006453008,0.007158576,0.006794187,0.005268125,0.002166723,0.002525723,0.001577908,0.001934771,0.005268125,0.003261614,0.001791152,0.001925502,0.004180946,0.012103497,0.000686163,0.002248797,0.003736299,0.004261581,0.001511392,0.001138296,0.001654465,0.001542407,0.007026084,0.001080048,0.005116438,0.004052956,0.007709094,0.016792679,0.003949769,0.005297878,0.002953694,0.004643895,0.001115114,0.002009807,0.004549935,0.006830245,0.001573856,0.004379402,0.000837006,0.007228508,0.002497482,0.000675107,NA,0.004155298,0.002019538,NA,0.003721483,0.001726919,0.002400959,0.002830826,0.016355246,0.002164085,0.00646279,0.006669153,0.01678116,0.018775703,0.01392905,0.030313045,0.005312391,0.003881912,0.002254965,0.008618284,0.013098255
